"ID","Handle","Command","Title","Body HTML","Vendor","Type","Tags","Tags Command","Created At","Updated At","Status","Published","Published At","Published Scope","Template Suffix","Gift Card","URL","Total Inventory Qty","Row #","Top Row","Category: ID","Category: Name","Category","Custom Collections","Smart Collections","Image Type","Image Src","Image Command","Image Position","Image Width","Image Height","Image Alt Text","Variant Inventory Item ID","Variant ID","Variant Command","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant Position","Variant SKU","Variant Barcode","Variant Image","Variant Weight","Variant Weight Unit","Variant Price","Variant Compare At Price","Variant Taxable","Variant Tax Code","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Requires Shipping","Variant Shipping Profile","Variant Inventory Qty","Variant Inventory Adjust","Variant Cost","Variant HS Code","Variant Country of Origin","Variant Province of Origin","Inventory Available: Unit 106, 2455 192nd Street","Inventory Available Adjust: Unit 106, 2455 192nd Street","Inventory On Hand: Unit 106, 2455 192nd Street","Inventory On Hand Adjust: Unit 106, 2455 192nd Street","Inventory Committed: Unit 106, 2455 192nd Street","Inventory Reserved: Unit 106, 2455 192nd Street","Inventory Damaged: Unit 106, 2455 192nd Street","Inventory Damaged Adjust: Unit 106, 2455 192nd Street","Inventory Safety Stock: Unit 106, 2455 192nd Street","Inventory Safety Stock Adjust: Unit 106, 2455 192nd Street","Inventory Quality Control: Unit 106, 2455 192nd Street","Inventory Quality Control Adjust: Unit 106, 2455 192nd Street","Inventory Incoming: Unit 106, 2455 192nd Street","Included / Canada","Price / Canada","Compare At Price / Canada","Included / United States","Price / United States","Compare At Price / United States","Metafield: title_tag [string]","Metafield: description_tag [string]","Metafield: shopify--discovery--product_search_boost.queries [list.single_line_text_field]","Metafield: shopify--discovery--product_recommendation.related_products [list.product_reference]","Metafield: shopify--discovery--product_recommendation.related_products_display [single_line_text_field]","Metafield: shopify--discovery--product_recommendation.complementary_products [list.product_reference]","Metafield: reviews.rating [rating]","Metafield: reviews.rating_count [number_integer]","Metafield: mm-google-shopping.custom_product [boolean]","Metafield: shopify.dietary-preferences [list.metaobject_reference]","Metafield: shopify.flavor [list.metaobject_reference]","Metafield: shopify.tea-input-type [list.metaobject_reference]","Variant Metafield: mm-google-shopping.custom_label_4 [single_line_text_field]","Variant Metafield: mm-google-shopping.custom_label_3 [single_line_text_field]","Variant Metafield: mm-google-shopping.custom_label_2 [single_line_text_field]","Variant Metafield: mm-google-shopping.custom_label_1 [single_line_text_field]","Variant Metafield: mm-google-shopping.custom_label_0 [single_line_text_field]","Variant Metafield: mm-google-shopping.size_system [single_line_text_field]","Variant Metafield: mm-google-shopping.size_type [single_line_text_field]","Variant Metafield: mm-google-shopping.mpn [single_line_text_field]","Variant Metafield: mm-google-shopping.gender [single_line_text_field]","Variant Metafield: mm-google-shopping.condition [single_line_text_field]","Variant Metafield: mm-google-shopping.age_group [single_line_text_field]","Metafield: mc-facebook.google_product_category [string]","Metafield: spr.reviews [multi_line_text_field]","Metafield: subscription_plus.sp_plus_customer_tags [string]","Metafield: subscription_plus.sp_plus_convertible_product_id [json]"
"6127719907503","ginger-turmeric-lemongrass-wellness-tea","MERGE","Ginger Turmeric Lemongrass Wellness Tea","","Divine Organic Ingredients","Wellness Tea","Benefit_Anti-Inflammatory, Benefit_Digestive Health, Benefit_Relaxation, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Citrus, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Format_Loose Leaf","REPLACE","2020-12-01 05:36:23 -0800","2025-09-25 10:32:21 -0700","Active","true","2020-12-01 05:36:22 -0800","web","","false","https://divineingredients.com/products/ginger-turmeric-lemongrass-wellness-tea","-6","581","","","","","wellness-tea, tea","best-seller-internal-use","","","","","","","","47496425963695","45460573716655","MERGE","Weight","250g","","","","","3","WT.Gingess.250","","","250.0","g","52.74","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127719907503","ginger-turmeric-lemongrass-wellness-tea","MERGE","Ginger Turmeric Lemongrass Wellness Tea","","Divine Organic Ingredients","Wellness Tea","Benefit_Anti-Inflammatory, Benefit_Digestive Health, Benefit_Relaxation, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Citrus, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Format_Loose Leaf","REPLACE","2020-12-01 05:36:23 -0800","2025-09-25 10:32:21 -0700","Active","true","2020-12-01 05:36:22 -0800","web","","false","https://divineingredients.com/products/ginger-turmeric-lemongrass-wellness-tea","-6","582","","","","","wellness-tea, tea","best-seller-internal-use","","","","","","","","47496425996463","45460573749423","MERGE","Weight","500g","","","","","4","WT.Gingess.500","","","500.0","g","87.89","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127719907503","ginger-turmeric-lemongrass-wellness-tea","MERGE","Ginger Turmeric Lemongrass Wellness Tea","","Divine Organic Ingredients","Wellness Tea","Benefit_Anti-Inflammatory, Benefit_Digestive Health, Benefit_Relaxation, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Citrus, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Format_Loose Leaf","REPLACE","2020-12-01 05:36:23 -0800","2025-09-25 10:32:21 -0700","Active","true","2020-12-01 05:36:22 -0800","web","","false","https://divineingredients.com/products/ginger-turmeric-lemongrass-wellness-tea","-6","583","","","","","wellness-tea, tea","best-seller-internal-use","","","","","","","","47496426029231","45460573782191","MERGE","Weight","1kg","","","","","5","WT.Gingess.1","","","1000.0","g","150.68","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127719907503","ginger-turmeric-lemongrass-wellness-tea","MERGE","Ginger Turmeric Lemongrass Wellness Tea","","Divine Organic Ingredients","Wellness Tea","Benefit_Anti-Inflammatory, Benefit_Digestive Health, Benefit_Relaxation, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Citrus, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Format_Loose Leaf","REPLACE","2020-12-01 05:36:23 -0800","2025-09-25 10:32:21 -0700","Active","true","2020-12-01 05:36:22 -0800","web","","false","https://divineingredients.com/products/ginger-turmeric-lemongrass-wellness-tea","-6","584","","","","","wellness-tea, tea","best-seller-internal-use","","","","","","","","47496426061999","45460573814959","MERGE","Weight","5kg","","","","","6","WT.Gingess.5","","","5000.0","g","659.19","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127719907503","ginger-turmeric-lemongrass-wellness-tea","MERGE","Ginger Turmeric Lemongrass Wellness Tea","","Divine Organic Ingredients","Wellness Tea","Benefit_Anti-Inflammatory, Benefit_Digestive Health, Benefit_Relaxation, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Citrus, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Format_Loose Leaf","REPLACE","2020-12-01 05:36:23 -0800","2025-09-25 10:32:21 -0700","Active","true","2020-12-01 05:36:22 -0800","web","","false","https://divineingredients.com/products/ginger-turmeric-lemongrass-wellness-tea","-6","585","","","","","wellness-tea, tea","best-seller-internal-use","","","","","","","","47496426094767","45460573847727","MERGE","Weight","25kg","","","","","7","WT.Gingess.25","","","25000.0","g","2929.69","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127719940271","mango-turmeric-tulsi-wellness-tea","MERGE","Mango Turmeric Tulsi Wellness Tea","<p>Don't mistake for just any just your regular turmeric tea, there's a twist. The spicy nature of Turmeric Tulsi is strangely complemented with the sweetness of the mango releasing smooth and well balances end notes.</p>
<h5>Taste Notes</h5>
<p>Mango, Sweet, Lightly Spicy</p>
<h5>Ingredients</h5>
<p>Organic Ginger, Licorice, Turmeric, Mango Pieces, and Natural Flavors.</p>
<h5>How to Use</h5>
<p>For A Divine Cup<br></p>
<ul>
<li>Heat freshly drawn cold water to 100ºC/ 212ºF</li>
<li>Infuse tea for 5-6 minutes</li>
<li>1 tsp per cup</li>
</ul>
<p><strong>The Divine Difference</strong><br>
Every batch is independently lab-tested for purity, potency, and safety. USDA Organic &amp; CCOF Certified. No synthetic additives, artificial colors, preservatives, fillers, or GMOs — ever.</p>","Divine Organic Ingredients","Wellness Tea","Benefit_Adaptogen, Benefit_Anti-Inflammatory, Benefit_Digestive Health, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Flavor_Sweet, Format_Loose Leaf","REPLACE","2020-12-01 05:36:26 -0800","2025-09-25 10:34:54 -0700","Active","true","2020-12-01 05:36:24 -0800","web","","false","https://divineingredients.com/products/mango-turmeric-tulsi-wellness-tea","-4","586","true","","","","wellness-tea, tea","best-seller-internal-use","IMAGE","https://cdn.shopify.com/s/files/1/0506/6965/0095/products/WT.Mangosi1.jpg?v=1750439377","MERGE","1","5184","3456","Mango Turmeric Tulsi Wellness Tea","43335100203183","41239618486447","MERGE","Weight","50g","","","","","1","WT.Mangosi.50","","","50.0","g","17.58","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","true","","","true","","","Mango Turmeric Tulsi Wellness Tea | Divine Ingredients","Don't mistake for just any just your regular turmeric tea, there's a twist. The spicy nature of tumeric tulsi is strangely complemented with the sweetness of the mango relasing smooth and well balances end notes.","","","","","","","","","","","","","","","","","","","","","","2073","","",""
"6127719940271","mango-turmeric-tulsi-wellness-tea","MERGE","Mango Turmeric Tulsi Wellness Tea","","Divine Organic Ingredients","Wellness Tea","Benefit_Adaptogen, Benefit_Anti-Inflammatory, Benefit_Digestive Health, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Flavor_Sweet, Format_Loose Leaf","REPLACE","2020-12-01 05:36:26 -0800","2025-09-25 10:34:54 -0700","Active","true","2020-12-01 05:36:24 -0800","web","","false","https://divineingredients.com/products/mango-turmeric-tulsi-wellness-tea","-4","587","","","","","wellness-tea, tea","best-seller-internal-use","","","","","","","","39852567986351","37759416172719","MERGE","Weight","100g","","","","","2","WT.Mangosi.100","","","100.0","g","26.38","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127719940271","mango-turmeric-tulsi-wellness-tea","MERGE","Mango Turmeric Tulsi Wellness Tea","","Divine Organic Ingredients","Wellness Tea","Benefit_Adaptogen, Benefit_Anti-Inflammatory, Benefit_Digestive Health, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Flavor_Sweet, Format_Loose Leaf","REPLACE","2020-12-01 05:36:26 -0800","2025-09-25 10:34:54 -0700","Active","true","2020-12-01 05:36:24 -0800","web","","false","https://divineingredients.com/products/mango-turmeric-tulsi-wellness-tea","-4","588","","","","","wellness-tea, tea","best-seller-internal-use","","","","","","","","47496425504943","45460573257903","MERGE","Weight","250g","","","","","3","WT.Mangosi.250","","","250.0","g","52.74","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127719940271","mango-turmeric-tulsi-wellness-tea","MERGE","Mango Turmeric Tulsi Wellness Tea","","Divine Organic Ingredients","Wellness Tea","Benefit_Adaptogen, Benefit_Anti-Inflammatory, Benefit_Digestive Health, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Flavor_Sweet, Format_Loose Leaf","REPLACE","2020-12-01 05:36:26 -0800","2025-09-25 10:34:54 -0700","Active","true","2020-12-01 05:36:24 -0800","web","","false","https://divineingredients.com/products/mango-turmeric-tulsi-wellness-tea","-4","589","","","","","wellness-tea, tea","best-seller-internal-use","","","","","","","","47496425537711","45460573290671","MERGE","Weight","500g","","","","","4","WT.Mangosi.500","","","500.0","g","87.89","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127719940271","mango-turmeric-tulsi-wellness-tea","MERGE","Mango Turmeric Tulsi Wellness Tea","","Divine Organic Ingredients","Wellness Tea","Benefit_Adaptogen, Benefit_Anti-Inflammatory, Benefit_Digestive Health, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Flavor_Sweet, Format_Loose Leaf","REPLACE","2020-12-01 05:36:26 -0800","2025-09-25 10:34:54 -0700","Active","true","2020-12-01 05:36:24 -0800","web","","false","https://divineingredients.com/products/mango-turmeric-tulsi-wellness-tea","-4","590","","","","","wellness-tea, tea","best-seller-internal-use","","","","","","","","47496425570479","45460573323439","MERGE","Weight","1kg","","","","","5","WT.Mangosi.1","","","1000.0","g","150.68","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127719940271","mango-turmeric-tulsi-wellness-tea","MERGE","Mango Turmeric Tulsi Wellness Tea","","Divine Organic Ingredients","Wellness Tea","Benefit_Adaptogen, Benefit_Anti-Inflammatory, Benefit_Digestive Health, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Flavor_Sweet, Format_Loose Leaf","REPLACE","2020-12-01 05:36:26 -0800","2025-09-25 10:34:54 -0700","Active","true","2020-12-01 05:36:24 -0800","web","","false","https://divineingredients.com/products/mango-turmeric-tulsi-wellness-tea","-4","591","","","","","wellness-tea, tea","best-seller-internal-use","","","","","","","","47496425603247","45460573356207","MERGE","Weight","5kg","","","","","6","WT.Mangosi.5","","","5000.0","g","659.19","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127719940271","mango-turmeric-tulsi-wellness-tea","MERGE","Mango Turmeric Tulsi Wellness Tea","","Divine Organic Ingredients","Wellness Tea","Benefit_Adaptogen, Benefit_Anti-Inflammatory, Benefit_Digestive Health, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Flavor_Sweet, Format_Loose Leaf","REPLACE","2020-12-01 05:36:26 -0800","2025-09-25 10:34:54 -0700","Active","true","2020-12-01 05:36:24 -0800","web","","false","https://divineingredients.com/products/mango-turmeric-tulsi-wellness-tea","-4","592","","","","","wellness-tea, tea","best-seller-internal-use","","","","","","","","47496425636015","45460573388975","MERGE","Weight","25kg","","","","","7","WT.Mangosi.25","","","25000.0","g","2929.69","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127720005807","roots-and-chai-wellness-tea","MERGE","Roots and Chai Wellness Tea","<p>With organic ingredients designed to give you a boost, this tea will add another skip to your step. With rich aromatic spices, and earthly herbs this well balanced tea will pick you right up.</p>
<h5>Taste Notes</h5>
<p>Earthy Coffee Notes, Nutmeg, Spicy</p>
<h5>Ingredients</h5>
<p>Organic Chicory root, Dandelion, Nutmeg, Ginger Root, and Maca root.</p>
<h5>How to Use</h5>
<p>For A Divine Cup<br></p>
<ul>
<li>Heat freshly drawn cold water to 100ºC/ 212ºF</li>
<li>Infuse tea for 5-6 minutes</li>
<li>1 tsp per cup</li>
</ul>
<p><strong>The Divine Difference</strong><br>
Every batch is independently lab-tested for purity, potency, and safety. USDA Organic &amp; CCOF Certified. No synthetic additives, artificial colors, preservatives, fillers, or GMOs — ever.</p>","Divine Organic Ingredients","Wellness Tea","Benefit_Adaptogen, Benefit_Anti-Inflammatory, Benefit_Detox, Benefit_Digestive Health, Benefit_Energy, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Earthy, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Format_Loose Leaf, Origin_India","REPLACE","2020-12-01 05:36:28 -0800","2025-09-25 10:48:54 -0700","Active","true","2020-12-01 05:36:27 -0800","web","","false","https://divineingredients.com/products/roots-and-chai-wellness-tea","-2","593","true","","","","wellness-tea, tea","best-seller-internal-use","IMAGE","https://cdn.shopify.com/s/files/1/0506/6965/0095/products/WT.Rootsai1.jpg?v=1750439376","MERGE","1","1024","683","Roots and Chai Wellness Tea","43335125500079","41239635427503","MERGE","Weight","50g","","","","","1","WT.Rootsai.50","","","50.0","g","17.25","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","true","","","true","","","Roots and Chai Wellness Tea | Divine Ingredients","With organic ingredients designed to give you a boost, this tea will add another skip to your step. With rich aromatic spices, and earthly herbs this well balanced tea will pick you right up.","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127720005807","roots-and-chai-wellness-tea","MERGE","Roots and Chai Wellness Tea","","Divine Organic Ingredients","Wellness Tea","Benefit_Adaptogen, Benefit_Anti-Inflammatory, Benefit_Detox, Benefit_Digestive Health, Benefit_Energy, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Earthy, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Format_Loose Leaf, Origin_India","REPLACE","2020-12-01 05:36:28 -0800","2025-09-25 10:48:54 -0700","Active","true","2020-12-01 05:36:27 -0800","web","","false","https://divineingredients.com/products/roots-and-chai-wellness-tea","-2","594","","","","","wellness-tea, tea","best-seller-internal-use","","","","","","","","39852568215727","37759416402095","MERGE","Weight","100g","","","","","2","WT.Rootsai.100","","","100.0","g","25.88","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127720005807","roots-and-chai-wellness-tea","MERGE","Roots and Chai Wellness Tea","","Divine Organic Ingredients","Wellness Tea","Benefit_Adaptogen, Benefit_Anti-Inflammatory, Benefit_Detox, Benefit_Digestive Health, Benefit_Energy, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Earthy, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Format_Loose Leaf, Origin_India","REPLACE","2020-12-01 05:36:28 -0800","2025-09-25 10:48:54 -0700","Active","true","2020-12-01 05:36:27 -0800","web","","false","https://divineingredients.com/products/roots-and-chai-wellness-tea","-2","595","","","","","wellness-tea, tea","best-seller-internal-use","","","","","","","","47496425341103","45460573094063","MERGE","Weight","250g","","","","","3","WT.Rootsai.250","","","250.0","g","51.76","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127720005807","roots-and-chai-wellness-tea","MERGE","Roots and Chai Wellness Tea","","Divine Organic Ingredients","Wellness Tea","Benefit_Adaptogen, Benefit_Anti-Inflammatory, Benefit_Detox, Benefit_Digestive Health, Benefit_Energy, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Earthy, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Format_Loose Leaf, Origin_India","REPLACE","2020-12-01 05:36:28 -0800","2025-09-25 10:48:54 -0700","Active","true","2020-12-01 05:36:27 -0800","web","","false","https://divineingredients.com/products/roots-and-chai-wellness-tea","-2","596","","","","","wellness-tea, tea","best-seller-internal-use","","","","","","","","47496425373871","45460573126831","MERGE","Weight","500g","","","","","4","WT.Rootsai.500","","","500.0","g","86.26","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127720005807","roots-and-chai-wellness-tea","MERGE","Roots and Chai Wellness Tea","","Divine Organic Ingredients","Wellness Tea","Benefit_Adaptogen, Benefit_Anti-Inflammatory, Benefit_Detox, Benefit_Digestive Health, Benefit_Energy, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Earthy, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Format_Loose Leaf, Origin_India","REPLACE","2020-12-01 05:36:28 -0800","2025-09-25 10:48:54 -0700","Active","true","2020-12-01 05:36:27 -0800","web","","false","https://divineingredients.com/products/roots-and-chai-wellness-tea","-2","597","","","","","wellness-tea, tea","best-seller-internal-use","","","","","","","","47496425406639","45460573159599","MERGE","Weight","1kg","","","","","5","WT.Rootsai.1","","","1000.0","g","147.88","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127720005807","roots-and-chai-wellness-tea","MERGE","Roots and Chai Wellness Tea","","Divine Organic Ingredients","Wellness Tea","Benefit_Adaptogen, Benefit_Anti-Inflammatory, Benefit_Detox, Benefit_Digestive Health, Benefit_Energy, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Earthy, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Format_Loose Leaf, Origin_India","REPLACE","2020-12-01 05:36:28 -0800","2025-09-25 10:48:54 -0700","Active","true","2020-12-01 05:36:27 -0800","web","","false","https://divineingredients.com/products/roots-and-chai-wellness-tea","-2","598","","","","","wellness-tea, tea","best-seller-internal-use","","","","","","","","47496425439407","45460573192367","MERGE","Weight","5kg","","","","","6","WT.Rootsai.5","","","5000.0","g","646.98","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127720005807","roots-and-chai-wellness-tea","MERGE","Roots and Chai Wellness Tea","","Divine Organic Ingredients","Wellness Tea","Benefit_Adaptogen, Benefit_Anti-Inflammatory, Benefit_Detox, Benefit_Digestive Health, Benefit_Energy, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Earthy, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Format_Loose Leaf, Origin_India","REPLACE","2020-12-01 05:36:28 -0800","2025-09-25 10:48:54 -0700","Active","true","2020-12-01 05:36:27 -0800","web","","false","https://divineingredients.com/products/roots-and-chai-wellness-tea","-2","599","","","","","wellness-tea, tea","best-seller-internal-use","","","","","","","","47496425472175","45460573225135","MERGE","Weight","25kg","","","","","7","WT.Rootsai.25","","","25000.0","g","2875.44","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127720071343","serenity-wellness-tea","MERGE","Serenity Wellness Tea","<p>A citrus dominating sweet blend, with a flavor complexity that's amplified by a pitch of sea salt. Great to drink during the colder months.</p>
<h5>Taste Notes</h5>
<p>Citrus, Sweet, Salty End Notes</p>
<h5>Ingredients</h5>
<p>Organic Rooibos, Honeybush, Lemongrass, Licorice, Lemon Myrtle, and Sea Salt</p>
<h5>How to Use</h5>
<p>For A Divine Cup</p>
<ul>
<li>Heat freshly drawn cold water to 100ºC/ 212ºF</li>
<li>Infuse tea for 5-6 minutes</li>
<li>1 tsp per cup</li>
</ul>
<p><strong>The Divine Difference</strong><br>
Every batch is independently lab-tested for purity, potency, and safety. USDA Organic &amp; CCOF Certified. No synthetic additives, artificial colors, preservatives, fillers, or GMOs — ever.</p>","Divine Organic Ingredients","Wellness Tea","Benefit_Relaxation, Caffeine_Medium Caffeine, Category_Wellness Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Citrus, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Sweet, Format_Loose Leaf","REPLACE","2020-12-01 05:36:31 -0800","2025-09-25 10:49:09 -0700","Active","true","2020-12-01 05:36:29 -0800","web","","false","https://divineingredients.com/products/serenity-wellness-tea","-2","600","true","","","","wellness-tea, tea","best-seller-internal-use","IMAGE","https://cdn.shopify.com/s/files/1/0506/6965/0095/products/WT.Sereny1.jpg?v=1750439375","MERGE","1","5184","3456","Serenity Wellness Tea","43335125729455","41239635558575","MERGE","Weight","50g","","","","","1","WT.Sereny.50","","","50.0","g","17.58","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","true","","","true","","","Serenity Wellness Tea | Divine Ingredients","A citrus dominating sweet blend, with a flavor complexity thats amplied by a pitch of sea salt. Great to drink during the colder months.","","","","","","","","","","","","","","","","","","","","","","","","",""
